MONTH,AREA,TERRITORY,CHANNEL,PACKAGE,IMPRESSIONS,REACH,FREQUENCY,VIEWABLE_IMPRESSIONS,VIEWABILITY_RATE,CLICKS,COST,CTR,AVG_CPC,CPM,POST_VIEW_SESSIONS,POST_CLICK_SESSIONS
2025-05,Area_6,T080,Display,P_05,1849384,708486,2.61,1293835,0.6996,8287,399586.95,0.00448,48.22,216.06,65580,10876
2025-06,Area_6,T080,Display,P_06,221457,112232,1.97,137635,0.6215,1112,64055.12,0.00502,57.60,289.24,8910,1344
2025-07,Area_6,T080,Display,P_07,1617495,443310,3.65,1200254,0.7420,7603,176935.85,0.00470,23.27,109.39,43261,8594
2025-08,Area_6,T080,Display,P_08,1163149,366952,3.17,811080,0.6973,2386,259505.85,0.00205,108.76,223.11,18367,2760
2025-09,Area_6,T080,Display,P_09,1334987,435641,3.06,1117036,0.8367,5095,129237.47,0.00382,25.37,96.81,43943,6099
2025-10,Area_6,T080,Display,P_10,1652604,448202,3.69,1280673,0.7749,8663,126178.98,0.00524,14.57,76.35,79859,11103
2025-11,Area_6,T080,Display,P_11,384092,106691,3.60,270920,0.7054,1228,20624.09,0.00320,16.79,53.70,11246,1759
2025-12,Area_6,T080,Display,P_12,828404,258885,3.20,519827,0.6275,1672,109653.22,0.00202,65.58,132.37,12233,2055
2025-01,Area_1,T004,Display,P_01,642997,231569,2.78,372895,0.5799,1157,180702.41,0.00180,156.18,281.03,4031,1641
2025-02,Area_1,T004,Display,P_02,1963694,867349,2.26,1483364,0.7554,5314,493593.68,0.00271,92.89,251.36,36963,7187
2025-03,Area_1,T004,Display,P_03,1717033,860800,1.99,1170434,0.6817,6872,187230.55,0.00400,27.25,109.04,43809,9345
2025-04,Area_1,T004,Display,P_04,1932818,1235096,1.56,1492313,0.7721,7039,155289.33,0.00364,22.06,80.34,67651,6755
2025-05,Area_1,T004,Display,P_05,1356713,878929,1.54,905406,0.6674,6626,249107.68,0.00488,37.60,183.61,64031,9743
2025-06,Area_1,T004,Display,P_06,729650,455237,1.60,574585,0.7875,3980,192779.14,0.00545,48.44,264.21,33556,5025
2025-07,Area_1,T004,Display,P_07,1537548,730326,2.11,928258,0.6037,4888,367658.22,0.00318,75.22,239.12,30612,6684
2025-08,Area_1,T004,Display,P_08,1761306,554506,3.18,1441281,0.8183,4850,427123.40,0.00275,88.07,242.50,41833,4176
2025-09,Area_1,T004,Display,P_09,996661,400888,2.49,567725,0.5696,1825,140124.91,0.00183,76.78,140.59,13332,2251
2025-10,Area_1,T004,Display,P_10,551983,340286,1.62,370655,0.6715,1145,87327.08,0.00207,76.27,158.21,3538,1584
2025-11,Area_1,T004,Display,P_11,1668309,550743,3.03,1364093,0.8177,9238,284503.03,0.00554,30.80,170.53,54520,10704
2025-12,Area_1,T004,Display,P_12,243662,85157,2.86,193570,0.7944,805,15257.97,0.00330,18.95,62.62,3377,816
2025-01,Area_15,T188,Display,P_01,247711,63341,3.91,167460,0.6760,1446,25669.11,0.00584,17.75,103.63,10971,1829
2025-02,Area_15,T188,Display,P_02,1208572,796642,1.52,773773,0.6402,2204,44528.13,0.00182,20.20,36.84,7605,1869
2025-03,Area_15,T188,Display,P_03,490413,306096,1.60,396968,0.8095,1406,81708.55,0.00287,58.11,166.61,11141,1996
2025-04,Area_15,T188,Display,P_04,501516,239782,2.09,425296,0.8480,1351,15972.84,0.00269,11.82,31.85,4507,1509
2025-05,Area_15,T188,Display,P_05,802170,521550,1.54,642827,0.8014,3706,63292.95,0.00462,17.08,78.90,15578,3358
2025-06,Area_15,T188,Display,P_06,550566,144474,3.81,397070,0.7212,1345,70199.79,0.00244,52.19,127.50,12903,1976
2025-07,Area_15,T188,Display,P_07,1260810,316701,3.98,997413,0.7911,3648,127931.41,0.00289,35.07,101.47,25223,4300
2025-08,Area_15,T188,Display,P_08,599664,152720,3.93,400766,0.6683,1534,152574.67,0.00256,99.46,254.43,6089,1391
2025-09,Area_15,T188,Display,P_09,1273563,550289,2.31,1039518,0.8162,697,122073.03,0.00055,175.14,95.85,2383,612
2025-10,Area_15,T188,Display,P_10,819705,258355,3.17,579832,0.7074,4815,91566.70,0.00587,19.02,111.71,16980,5836
2025-11,Area_15,T188,Display,P_11,782888,272777,2.87,559915,0.7152,3669,228625.90,0.00469,62.31,292.03,21861,5306
2025-12,Area_15,T188,Display,P_12,1870046,729360,2.56,1070496,0.5724,4138,545806.95,0.00221,131.90,291.87,29923,5495
2025-01,Area_6,T083,Display,P_01,370807,144480,2.57,280836,0.7574,1883,15881.68,0.00508,8.43,42.83,6250,2646
2025-02,Area_6,T083,Display,P_02,744414,302256,2.46,591724,0.7949,2197,50759.03,0.00295,23.10,68.19,15473,3186
2025-03,Area_6,T083,Display,P_03,1360144,398920,3.41,1014307,0.7457,2668,386314.85,0.00196,144.80,284.02,20061,3217
2025-04,Area_6,T083,Display,P_04,560318,260609,2.15,333264,0.5948,1432,165314.85,0.00256,115.44,295.04,13510,1564
2025-05,Area_6,T083,Display,P_05,867223,451590,1.92,681656,0.7860,1357,42495.78,0.00156,31.32,49.00,4369,1966
2025-06,Area_6,T083,Display,P_06,105172,46864,2.24,76465,0.7271,245,30428.31,0.00233,124.20,289.32,1479,311
2025-07,Area_6,T083,Display,P_07,1548683,753055,2.06,912816,0.5894,7378,126337.58,0.00476,17.12,81.58,58145,9107
2025-08,Area_6,T083,Display,P_08,468894,144803,3.24,354810,0.7567,2745,88390.91,0.00585,32.20,188.51,11401,3386
2025-09,Area_6,T083,Display,P_09,499873,158127,3.16,423249,0.8467,2909,48773.40,0.00582,16.77,97.57,15242,2467
2025-10,Area_6,T083,Display,P_10,392968,124544,3.16,241363,0.6142,435,60801.61,0.00111,139.77,154.72,1881,612
2025-11,Area_6,T083,Display,P_11,525084,258807,2.03,438948,0.8360,1598,41480.03,0.00304,25.96,79.00,9274,2361
2025-12,Area_6,T083,Display,P_12,896558,373812,2.40,741282,0.8268,2451,220138.60,0.00273,89.82,245.54,16601,2060
2025-01,Area_2,T023,Display,P_01,1868054,600439,3.11,1202941,0.6440,4813,501867.11,0.00258,104.27,268.66,37278,4152
2025-02,Area_2,T023,Display,P_02,1950113,758071,2.57,1129937,0.5794,5619,401169.39,0.00288,71.40,205.72,53898,6475
2025-03,Area_2,T023,Display,P_03,160010,53830,2.97,111790,0.6986,753,12291.61,0.00471,16.32,76.82,2376,682
2025-04,Area_2,T023,Display,P_04,639009,249706,2.56,507860,0.7948,695,150551.86,0.00109,216.62,235.60,2169,944
2025-05,Area_2,T023,Display,P_05,1218671,376780,3.23,864665,0.7095,6737,232942.88,0.00553,34.58,191.15,37029,5619
2025-06,Area_2,T023,Display,P_06,439300,114268,3.84,312227,0.7107,329,84172.20,0.00075,255.84,191.61,1574,446
2025-07,Area_2,T023,Display,P_07,351197,133275,2.64,295549,0.8415,397,45300.73,0.00113,114.11,128.99,3469,550
2025-08,Area_2,T023,Display,P_08,1680917,943676,1.78,1010314,0.6010,1069,283932.36,0.00064,265.61,168.92,7081,1593
2025-09,Area_2,T023,Display,P_09,1570467,640298,2.45,963339,0.6134,2146,73599.74,0.00137,34.30,46.86,16048,1786
2025-10,Area_2,T023,Display,P_10,1321214,724332,1.82,879277,0.6655,4342,68500.04,0.00329,15.78,51.85,39379,4626
2025-11,Area_2,T023,Display,P_11,1964772,591484,3.32,1319662,0.6717,10180,307400.54,0.00518,30.20,156.46,44053,12616
2025-12,Area_2,T023,Display,P_12,1353372,747702,1.81,811536,0.5996,7505,55120.10,0.00555,7.34,40.73,35215,11247
2025-01,Area_11,T143,Display,P_01,1848433,631625,2.93,1372807,0.7427,5371,283858.04,0.00291,52.85,153.57,17903,5821
2025-02,Area_11,T143,Display,P_02,315510,93700,3.37,208385,0.6605,1608,81229.18,0.00510,50.52,257.45,8646,2363
2025-03,Area_11,T143,Display,P_03,182263,89681,2.03,101314,0.5559,632,9455.02,0.00347,14.96,51.88,2839,774
2025-04,Area_11,T143,Display,P_04,784711,486217,1.61,653523,0.8328,1108,23560.02,0.00141,21.26,30.02,8961,999
2025-05,Area_11,T143,Display,P_05,1823725,497788,3.66,1249279,0.6850,6538,261967.44,0.00358,40.07,143.64,31163,6011
2025-06,Area_11,T143,Display,P_06,1296052,418631,3.10,810871,0.6256,5603,126032.32,0.00432,22.49,97.24,20576,6090
2025-07,Area_11,T143,Display,P_07,1218639,526610,2.31,912604,0.7489,6683,143476.06,0.00548,21.47,117.73,60735,5491
2025-08,Area_11,T143,Display,P_08,1088946,272927,3.99,623311,0.5724,6347,248604.39,0.00583,39.17,228.30,31374,7866
2025-09,Area_11,T143,Display,P_09,1522915,623591,2.44,842734,0.5534,7632,315285.08,0.00501,41.31,207.03,74667,9880
2025-10,Area_11,T143,Display,P_10,1031740,301139,3.43,680630,0.6597,1164,101435.49,0.00113,87.14,98.31,4356,1649
2025-11,Area_11,T143,Display,P_11,737759,255012,2.89,442029,0.5992,2355,175060.36,0.00319,74.34,237.29,22756,3333
2025-12,Area_11,T143,Display,P_12,1148852,422886,2.72,663395,0.5774,4163,133600.10,0.00362,32.09,116.29,25221,4712
2025-01,Area_10,T133,Display,P_01,484795,208970,2.32,316903,0.6537,667,15788.12,0.00138,23.67,32.57,5927,573
2025-02,Area_10,T133,Display,P_02,207235,57982,3.57,114977,0.5548,1004,52912.79,0.00484,52.70,255.33,5332,832
2025-03,Area_10,T133,Display,P_03,1120813,330725,3.39,844713,0.7537,2779,244991.04,0.00248,88.16,218.58,26346,2492
2025-04,Area_10,T133,Display,P_04,487545,173562,2.81,360039,0.7385,2920,111576.66,0.00599,38.21,228.85,26327,3293
2025-05,Area_10,T133,Display,P_05,1948028,1258545,1.55,1594619,0.8186,3366,577141.02,0.00173,171.46,296.27,26381,4086
2025-06,Area_10,T133,Display,P_06,1187131,722802,1.64,730973,0.6157,3092,218569.39,0.00260,70.69,184.12,28560,3864
2025-07,Area_10,T133,Display,P_07,1559770,423985,3.68,1231242,0.7894,4376,359258.52,0.00281,82.10,230.33,22867,6427
2025-08,Area_10,T133,Display,P_08,641152,175681,3.65,474648,0.7403,1591,80671.35,0.00248,50.70,125.82,7149,1677
2025-09,Area_10,T133,Display,P_09,1382520,444223,3.11,905858,0.6552,1076,214327.20,0.00078,199.19,155.03,4896,1469
2025-10,Area_10,T133,Display,P_10,256447,78176,3.28,148735,0.5800,1237,12547.01,0.00482,10.14,48.93,10567,1798
2025-11,Area_10,T133,Display,P_11,857762,301753,2.84,515602,0.6011,1747,200125.99,0.00204,114.55,233.31,9166,2378
2025-12,Area_10,T133,Display,P_12,1505500,543319,2.77,953350,0.6332,2756,257422.78,0.00183,93.40,170.99,20634,3549
2025-01,Area_13,T166,Display,P_01,850310,245268,3.47,678227,0.7976,3250,168333.50,0.00382,51.79,197.97,25250,4312
2025-02,Area_13,T166,Display,P_02,1290366,358507,3.60,776917,0.6021,5949,385770.53,0.00461,64.85,298.96,24298,7125
2025-03,Area_13,T166,Display,P_03,1805663,703658,2.57,1215140,0.6730,3857,451811.29,0.00214,117.14,250.22,26472,5309
2025-04,Area_13,T166,Display,P_04,668239,271758,2.46,435671,0.6520,408,185511.36,0.00061,454.68,277.61,2435,541
2025-05,Area_13,T166,Display,P_05,681305,280357,2.43,440182,0.6461,3212,27708.92,0.00471,8.63,40.67,22117,2919
2025-06,Area_13,T166,Display,P_06,1258157,333134,3.78,760029,0.6041,7312,236877.01,0.00581,32.40,188.27,47055,10543
2025-07,Area_13,T166,Display,P_07,811187,280548,2.89,555056,0.6843,1760,82467.20,0.00217,46.86,101.66,14275,1627
2025-08,Area_13,T166,Display,P_08,633186,196532,3.22,366079,0.5782,2893,21227.63,0.00457,7.34,33.53,22619,3088
2025-09,Area_13,T166,Display,P_09,1452615,845004,1.72,812430,0.5593,3750,178265.26,0.00258,47.54,122.72,29577,5521
2025-10,Area_13,T166,Display,P_10,920830,518478,1.78,679144,0.7375,5327,243523.81,0.00578,45.72,264.46,34007,6934
2025-11,Area_13,T166,Display,P_11,1652245,780682,2.12,1286400,0.7786,3280,424470.91,0.00199,129.41,256.91,14821,3139
2025-12,Area_13,T166,Display,P_12,147303,69990,2.10,124071,0.8423,562,8081.04,0.00382,14.38,54.86,5014,630
2025-01,Area_9,T115,Display,P_01,1802110,571287,3.15,1201055,0.6665,5571,306831.52,0.00309,55.08,170.26,47265,5408
2025-02,Area_9,T115,Display,P_02,1267957,471346,2.69,872346,0.6880,4886,177756.00,0.00385,36.38,140.19,48208,4904
2025-03,Area_9,T115,Display,P_03,518682,238582,2.17,406719,0.7841,1536,27430.95,0.00296,17.86,52.89,13612,1947
2025-04,Area_9,T115,Display,P_04,398149,113605,3.50,222276,0.5583,946,76196.09,0.00238,80.55,191.38,3630,879
2025-05,Area_9,T115,Display,P_05,752924,331625,2.27,449216,0.5966,976,52104.14,0.00130,53.39,69.20,4265,1259
2025-06,Area_9,T115,Display,P_06,259658,94883,2.74,219034,0.8436,1310,75500.84,0.00505,57.63,290.77,5030,1240
2025-07,Area_9,T115,Display,P_07,1378965,471447,2.92,959962,0.6961,1304,387876.76,0.00095,297.45,281.28,9148,1855
2025-08,Area_9,T115,Display,P_08,196789,87973,2.24,108687,0.5523,786,46425.19,0.00399,59.07,235.91,4237,1090
2025-09,Area_9,T115,Display,P_09,1668607,517474,3.22,1033446,0.6193,5663,401027.54,0.00339,70.82,240.34,44807,5706
2025-10,Area_9,T115,Display,P_10,1729004,747434,2.31,1239645,0.7170,4443,301738.05,0.00257,67.91,174.52,15874,4065
2025-11,Area_9,T115,Display,P_11,208536,58572,3.56,135890,0.6516,187,35652.81,0.00090,190.66,170.97,1349,238
2025-12,Area_9,T115,Display,P_12,1493237,635155,2.35,1138972,0.7628,5562,334718.45,0.00372,60.18,224.16,43195,6916
2025-01,Area_15,T190,Display,P_01,944395,298298,3.17,749565,0.7937,2930,76878.02,0.00310,26.24,81.40,13639,4316
2025-02,Area_15,T190,Display,P_02,789737,365163,2.16,662872,0.8394,1809,215518.76,0.00229,119.14,272.90,11257,1531
2025-03,Area_15,T190,Display,P_03,1596639,945637,1.69,987367,0.6184,2635,291439.99,0.00165,110.60,182.53,17267,2878
2025-04,Area_15,T190,Display,P_04,1976469,846222,2.34,1122025,0.5677,4003,153541.91,0.00203,38.36,77.68,37776,3848
2025-05,Area_15,T190,Display,P_05,673049,267085,2.52,556429,0.8267,912,85523.83,0.00136,93.78,127.07,7159,874
2025-06,Area_15,T190,Display,P_06,1749166,1152661,1.52,1479690,0.8459,9181,288325.80,0.00525,31.40,164.84,60490,12006
2025-07,Area_15,T190,Display,P_07,1156336,404638,2.86,929858,0.8041,5781,60178.92,0.00500,10.41,52.04,28369,6818
2025-08,Area_15,T190,Display,P_08,1297326,368457,3.52,937027,0.7223,5512,293611.92,0.00425,53.27,226.32,45909,6787
2025-09,Area_15,T190,Display,P_09,933461,318207,2.93,646276,0.6923,804,40093.64,0.00086,49.87,42.95,4620,974
2025-10,Area_15,T190,Display,P_10,1570694,498798,3.15,1277693,0.8135,4924,380840.52,0.00313,77.34,242.47,36899,3963
2025-11,Area_15,T190,Display,P_11,761772,438114,1.74,630613,0.8278,1903,41296.54,0.00250,21.70,54.21,17580,2551
2025-12,Area_15,T190,Display,P_12,664223,254612,2.61,426696,0.6424,1845,66115.07,0.00278,35.83,99.54,11925,2691
2025-01,Area_1,T014,Display,P_01,1501216,571551,2.63,1019277,0.6790,5550,93209.97,0.00370,16.79,62.09,19380,7334
2025-02,Area_1,T014,Display,P_02,1735468,613099,2.83,1017616,0.5864,9890,414544.28,0.00570,41.92,238.87,74786,9211
2025-03,Area_1,T014,Display,P_03,303937,113213,2.68,183528,0.6038,175,53901.46,0.00058,308.01,177.34,1275,171
2025-04,Area_1,T014,Display,P_04,1219241,410752,2.97,726337,0.5957,6304,94578.69,0.00517,15.00,77.57,27636,6694
2025-05,Area_1,T014,Display,P_05,1828291,567768,3.22,1343105,0.7346,5845,533475.92,0.00320,91.27,291.79,44258,4784
2025-06,Area_1,T014,Display,P_06,732526,283363,2.59,495657,0.6766,2196,181796.72,0.00300,82.79,248.18,21756,2511
2025-07,Area_1,T014,Display,P_07,1938025,711181,2.73,1152822,0.5948,3798,178964.26,0.00196,47.12,92.34,21746,4187
2025-08,Area_1,T014,Display,P_08,1903690,1118062,1.70,1161269,0.6100,4494,333371.43,0.00236,74.18,175.12,15490,6673
2025-09,Area_1,T014,Display,P_09,612739,233669,2.62,417610,0.6815,1675,19569.64,0.00273,11.68,31.94,6762,1662
2025-10,Area_1,T014,Display,P_10,383827,118022,3.25,322326,0.8398,1582,77858.46,0.00412,49.22,202.85,14840,1415
2025-11,Area_1,T014,Display,P_11,1501538,474508,3.16,1163972,0.7752,7215,347754.78,0.00481,48.20,231.60,26939,8859
2025-12,Area_1,T014,Display,P_12,237286,96754,2.45,155377,0.6548,1137,35570.00,0.00479,31.28,149.90,9622,951
2025-01,Area_11,T147,Display,P_01,130661,75339,1.73,81635,0.6248,318,25329.12,0.00243,79.65,193.85,1883,312
2025-02,Area_11,T147,Display,P_02,1596256,513585,3.11,1310985,0.8213,1268,182680.51,0.00079,144.07,114.44,6853,1660
2025-03,Area_11,T147,Display,P_03,1977939,632395,3.13,1450211,0.7332,5678,401846.47,0.00287,70.77,203.16,19245,6212
2025-04,Area_11,T147,Display,P_04,945231,345075,2.74,600844,0.6357,500,69444.29,0.00053,138.89,73.47,2395,630
2025-05,Area_11,T147,Display,P_05,266790,141767,1.88,221920,0.8318,921,60274.80,0.00345,65.44,225.93,4748,1253
2025-06,Area_11,T147,Display,P_06,780833,216885,3.60,510501,0.6538,2737,141102.78,0.00351,51.55,180.71,16169,2283
2025-07,Area_11,T147,Display,P_07,393299,232536,1.69,274638,0.6983,603,52140.82,0.00153,86.47,132.57,4628,875
2025-08,Area_11,T147,Display,P_08,157305,48652,3.23,105366,0.6698,836,22772.11,0.00531,27.24,144.76,4916,737
2025-09,Area_11,T147,Display,P_09,1486375,884564,1.68,1220654,0.8212,1925,438391.61,0.00130,227.74,294.94,12534,2483
2025-10,Area_11,T147,Display,P_10,1422825,451850,3.15,1109541,0.7798,2832,180879.19,0.00199,63.87,127.13,16413,2987
2025-11,Area_11,T147,Display,P_11,612387,402621,1.52,377353,0.6162,1981,117637.46,0.00323,59.38,192.10,7430,1999
2025-12,Area_11,T147,Display,P_12,1868648,515397,3.63,1464697,0.7838,10294,269228.04,0.00551,26.15,144.08,38502,15280
2025-01,Area_3,T039,Display,P_01,216964,55919,3.88,127872,0.5894,1110,65013.62,0.00512,58.57,299.65,4381,1441
2025-02,Area_3,T039,Display,P_02,1265575,489884,2.58,813849,0.6431,5912,86804.72,0.00467,14.68,68.59,31358,5843
2025-03,Area_3,T039,Display,P_03,1111852,345354,3.22,707857,0.6366,2652,145052.98,0.00239,54.70,130.46,8943,3083
2025-04,Area_3,T039,Display,P_04,1217135,335987,3.62,863553,0.7095,2019,333026.99,0.00166,164.95,273.62,19581,2465
2025-05,Area_3,T039,Display,P_05,547491,321153,1.70,326418,0.5962,2500,133578.74,0.00457,53.43,243.98,24606,3144
2025-06,Area_3,T039,Display,P_06,1074536,462644,2.32,777924,0.7240,3458,176683.52,0.00322,51.09,164.43,30164,4427
2025-07,Area_3,T039,Display,P_07,1910758,502641,3.80,1239399,0.6486,7799,324150.75,0.00408,41.56,169.65,57152,11151
2025-08,Area_3,T039,Display,P_08,1085803,720136,1.51,745101,0.6862,3187,172659.61,0.00294,54.18,159.02,17238,4775
2025-09,Area_3,T039,Display,P_09,447674,181140,2.47,285012,0.6367,928,85691.24,0.00207,92.34,191.41,5570,1309
2025-10,Area_3,T039,Display,P_10,969660,493453,1.97,590414,0.6089,3987,145045.80,0.00411,36.38,149.58,38195,3984
2025-11,Area_3,T039,Display,P_11,476236,183519,2.60,338499,0.7108,1856,100756.57,0.00390,54.29,211.57,6209,2128
2025-12,Area_3,T039,Display,P_12,1202081,538192,2.23,699936,0.5823,3796,272229.78,0.00316,71.71,226.47,28055,3255
2025-01,Area_15,T199,Display,P_01,1319448,353200,3.74,1004194,0.7611,2047,271412.37,0.00155,132.59,205.70,17826,2484
2025-02,Area_15,T199,Display,P_02,498708,195718,2.55,405486,0.8131,1134,104187.73,0.00227,91.88,208.92,6652,1324
2025-03,Area_15,T199,Display,P_03,320576,173504,1.85,242046,0.7550,1554,86718.65,0.00485,55.80,270.51,5732,1815
2025-04,Area_15,T199,Display,P_04,253575,140683,1.80,203373,0.8020,591,49615.69,0.00233,83.95,195.66,4231,879
2025-05,Area_15,T199,Display,P_05,996973,315451,3.16,609324,0.6112,2667,215575.24,0.00268,80.83,216.23,20351,2475
2025-06,Area_15,T199,Display,P_06,967536,290361,3.33,717714,0.7418,1380,132282.34,0.00143,95.86,136.72,9692,2005
2025-07,Area_15,T199,Display,P_07,1377796,447650,3.08,1045388,0.7587,736,216448.56,0.00053,294.09,157.10,6661,1075
2025-08,Area_15,T199,Display,P_08,866917,528235,1.64,594291,0.6855,5099,126794.87,0.00588,24.87,146.26,31234,7551
2025-09,Area_15,T199,Display,P_09,1036673,574007,1.81,867464,0.8368,3211,152044.15,0.00310,47.35,146.67,23310,4263
2025-10,Area_15,T199,Display,P_10,432800,115406,3.75,353421,0.8166,712,103116.10,0.00165,144.83,238.25,5654,674
2025-11,Area_15,T199,Display,P_11,910824,597566,1.52,647709,0.7111,2877,105650.81,0.00316,36.72,115.99,21604,2956
2025-12,Area_15,T199,Display,P_12,645001,211038,3.06,476052,0.7381,3379,176154.34,0.00524,52.13,273.11,25673,4958
2025-01,Area_6,T077,Display,P_01,1421740,584801,2.43,988963,0.6956,4440,380829.25,0.00312,85.77,267.86,39980,4534
2025-02,Area_6,T077,Display,P_02,1803761,453869,3.97,1250413,0.6932,8324,290033.17,0.00461,34.84,160.79,62714,10247
2025-03,Area_6,T077,Display,P_03,1793398,636928,2.82,1359155,0.7579,9948,175890.54,0.00555,17.68,98.08,54621,10046
2025-04,Area_6,T077,Display,P_04,1911842,507351,3.77,1172550,0.6133,3437,518658.87,0.00180,150.90,271.29,16107,2779
2025-05,Area_6,T077,Display,P_05,1689467,536173,3.15,1134045,0.6712,915,267549.21,0.00054,292.40,158.36,4280,998
2025-06,Area_6,T077,Display,P_06,286834,177841,1.61,201215,0.7015,1082,33295.61,0.00377,30.77,116.08,8400,1416
2025-07,Area_6,T077,Display,P_07,1339865,409623,3.27,794320,0.5928,6831,154788.03,0.00510,22.66,115.53,27657,7678
2025-08,Area_6,T077,Display,P_08,1134474,473178,2.40,728337,0.6420,5468,296604.07,0.00482,54.24,261.45,19477,4786
2025-09,Area_6,T077,Display,P_09,1670820,511092,3.27,1097162,0.6567,7294,79018.99,0.00437,10.83,47.29,51724,8488
2025-10,Area_6,T077,Display,P_10,867451,223601,3.88,489586,0.5644,4196,178702.02,0.00484,42.59,206.01,40870,4520
2025-11,Area_6,T077,Display,P_11,1281132,423666,3.02,962577,0.7513,1249,276468.04,0.00097,221.35,215.80,6651,1687
2025-12,Area_6,T077,Display,P_12,1675363,818093,2.05,1126783,0.6726,8120,262250.39,0.00485,32.30,156.53,51545,6898
2025-01,Area_4,T045,Display,P_01,1877085,596856,3.14,1442394,0.7684,5697,72404.26,0.00304,12.71,38.57,51753,4778
2025-02,Area_4,T045,Display,P_02,198005,61540,3.22,167254,0.8447,125,35602.99,0.00063,284.82,179.81,462,185
2025-03,Area_4,T045,Display,P_03,340613,152029,2.24,195069,0.5727,1727,68124.00,0.00507,39.45,200.00,8545,1402
2025-04,Area_4,T045,Display,P_04,1432491,704190,2.03,1111459,0.7759,5549,314806.29,0.00387,56.73,219.76,46797,7381
2025-05,Area_4,T045,Display,P_05,1503119,483121,3.11,1049530,0.6982,7873,411792.11,0.00524,52.30,273.96,29585,8164
2025-06,Area_4,T045,Display,P_06,1646511,436838,3.77,1070631,0.6502,3798,408845.61,0.00231,107.65,248.31,16545,3627
2025-07,Area_4,T045,Display,P_07,1058021,280790,3.77,810094,0.7657,2023,99883.56,0.00191,49.37,94.41,12027,2780
2025-08,Area_4,T045,Display,P_08,1710225,490019,3.49,1258341,0.7358,1524,464781.61,0.00089,304.97,271.77,14510,1323
2025-09,Area_4,T045,Display,P_09,1820875,487828,3.73,1154719,0.6342,950,71554.88,0.00052,75.32,39.30,4832,1169
2025-10,Area_4,T045,Display,P_10,1789673,683892,2.62,1347074,0.7527,8892,122431.54,0.00497,13.77,68.41,65307,9663
2025-11,Area_4,T045,Display,P_11,1399839,352740,3.97,925055,0.6608,3978,305000.38,0.00284,76.67,217.88,35526,5285
