MONTH,AREA,TERRITORY,SOURCE,SESSIONS,ENGAGED_SESSIONS,PAGEVIEWS,EVENT_CLICKS,EVENT_FORM_SUBMIT,EVENT_DOWNLOADS,EVENT_REGISTRATIONS,SCROLL_25,SCROLL_50,SCROLL_75,SCROLL_100
2025-12,Area_9,T115,Paid Search,6254,4127,25305,380,190,247,72,4400,3107,2635,1877
2025-12,Area_9,T115,Organic Search,32070,25348,65968,3508,445,486,333,19837,16163,10206,7499
2025-12,Area_9,T115,Direct,5014,3100,10462,510,224,115,129,3028,2226,1688,1156
2025-12,Area_9,T115,Referral,27081,18766,100780,3547,376,887,693,16931,13072,8866,5201
2025-12,Area_9,T115,Display,12812,7165,43391,1524,591,499,162,7962,6107,4529,3038
2025-01,Area_15,T190,Paid Search,23238,11979,72583,3945,599,472,652,18749,13611,9970,7645
2025-01,Area_15,T190,Organic Search,25987,14949,99326,1538,750,792,354,20954,17200,12140,6729
2025-01,Area_15,T190,Direct,19772,15197,41596,2753,468,708,384,15575,11618,8388,4641
2025-01,Area_15,T190,Referral,33076,22489,108202,2089,768,1198,606,28368,21188,16415,9567
2025-01,Area_15,T190,Display,8819,6732,24005,1588,242,151,66,7490,6366,4821,3579
2025-02,Area_15,T190,Paid Search,37654,24787,78506,3809,1231,1021,813,33748,28384,19020,11500
2025-02,Area_15,T190,Organic Search,31279,21861,59453,4871,496,727,280,26480,22745,15738,12019
2025-02,Area_15,T190,Direct,8557,4625,28381,1335,144,280,204,7017,5606,3825,2259
2025-02,Area_15,T190,Referral,35291,19757,116543,4991,696,692,416,22132,16821,13327,7038
2025-02,Area_15,T190,Display,10300,7126,26881,1207,236,239,53,7925,7129,5054,3097
2025-03,Area_15,T190,Paid Search,32565,23505,110767,6332,1423,576,840,28401,22097,18583,14207
2025-03,Area_15,T190,Organic Search,38741,21343,78754,4086,1662,666,474,29345,20768,13022,8234
2025-03,Area_15,T190,Direct,13072,6016,55688,926,243,317,143,11585,9515,6808,4304
2025-03,Area_15,T190,Referral,25303,11836,68298,2133,1239,688,377,21895,18978,15710,11537
2025-03,Area_15,T190,Display,11160,7147,27602,1932,442,137,111,7916,6886,5269,4129
2025-04,Area_15,T190,Paid Search,10453,5806,21886,1154,264,345,95,7262,5875,4704,3746
2025-04,Area_15,T190,Organic Search,23871,13513,103748,2825,488,435,673,20056,15862,11462,8334
2025-04,Area_15,T190,Direct,8249,5696,29751,1548,110,269,172,6227,4362,2865,1917
2025-04,Area_15,T190,Referral,35463,24764,125457,5125,1361,692,951,27323,20140,14598,8668
2025-04,Area_15,T190,Display,9374,5968,33670,718,219,300,178,6090,4563,3852,2248
2025-05,Area_15,T190,Paid Search,26406,13314,92662,1386,541,284,258,23570,17221,12535,8784
2025-05,Area_15,T190,Organic Search,19801,10539,41465,3330,428,745,319,17735,14514,10906,6892
2025-05,Area_15,T190,Direct,2341,1084,9008,314,77,35,60,1801,1358,866,509
2025-05,Area_15,T190,Referral,4809,2786,9166,878,154,92,52,3923,3375,2860,1610
2025-05,Area_15,T190,Display,5335,4066,10431,403,159,172,143,3232,2264,1542,1215
2025-06,Area_15,T190,Paid Search,24038,11847,81297,4726,931,723,583,20562,14644,9873,7030
2025-06,Area_15,T190,Organic Search,2764,2140,5681,204,115,35,58,2263,1828,1375,1062
2025-06,Area_15,T190,Direct,15907,10532,53535,1436,588,557,127,13372,11798,7964,5783
2025-06,Area_15,T190,Referral,8083,5787,27255,1282,190,104,173,7174,6059,3972,2032
2025-06,Area_15,T190,Display,4425,3102,18797,608,59,164,51,3287,2742,2184,1273
2025-07,Area_15,T190,Paid Search,20458,13201,81264,3903,960,754,112,15991,12869,8348,5650
2025-07,Area_15,T190,Organic Search,30893,20624,85987,1923,603,533,211,19094,15282,10046,6685
2025-07,Area_15,T190,Direct,20297,10185,51009,1113,298,294,456,14368,11519,7070,4184
2025-07,Area_15,T190,Referral,34821,18747,140372,6963,1038,1349,620,25757,18851,12498,6373
2025-07,Area_15,T190,Display,3993,2383,15467,711,142,73,72,2983,2632,1764,1347
2025-08,Area_15,T190,Paid Search,39659,18383,176486,4521,1076,1033,728,35143,26694,19973,12784
2025-08,Area_15,T190,Organic Search,28965,21101,46828,3278,659,954,205,20485,15130,12047,7056
2025-08,Area_15,T190,Direct,10333,4927,34138,1967,227,367,299,7071,6228,4715,3675
2025-08,Area_15,T190,Referral,25786,15712,48966,1384,1272,270,416,19198,14610,10427,7487
2025-08,Area_15,T190,Display,32417,16672,87173,3293,968,848,472,28672,25051,19409,10925
2025-09,Area_15,T190,Paid Search,22614,17993,78816,3809,1119,600,257,17575,15117,10938,6586
2025-09,Area_15,T190,Organic Search,22370,10620,39745,3458,439,714,548,16424,13411,10145,7383
2025-09,Area_15,T190,Direct,14306,10603,28606,758,303,562,169,12797,11374,9338,7042
2025-09,Area_15,T190,Referral,6336,4752,11059,758,304,242,139,5307,4161,2669,1915
2025-09,Area_15,T190,Display,2007,1204,3787,225,40,75,38,1778,1370,866,579
2025-10,Area_15,T190,Paid Search,13883,9889,39495,2427,203,395,185,9579,8060,5221,3032
2025-10,Area_15,T190,Organic Search,19499,9911,63842,1642,608,690,215,16111,11651,9606,7475
2025-10,Area_15,T190,Direct,22570,17894,48151,1477,774,630,277,17906,15963,13274,6900
2025-10,Area_15,T190,Referral,16443,10708,67084,3095,662,515,121,11841,8384,5358,3975
2025-10,Area_15,T190,Display,7114,3421,19640,844,148,261,66,6243,4791,3314,1900
2025-11,Area_15,T190,Paid Search,14043,10034,27353,1457,151,185,209,8933,6492,5379,2892
2025-11,Area_15,T190,Organic Search,10367,6041,27936,596,251,346,181,8758,7660,4879,3867
2025-11,Area_15,T190,Direct,17860,8351,30331,1757,805,196,490,14155,10677,7311,4134
2025-11,Area_15,T190,Referral,8736,4203,20162,501,375,108,58,5262,4473,2829,2104
2025-11,Area_15,T190,Display,16556,10812,69505,1262,779,549,486,14081,12421,9070,5112
2025-12,Area_15,T190,Paid Search,15732,9822,65340,2593,487,608,109,13955,10901,9111,7258
2025-12,Area_15,T190,Organic Search,19597,15026,58967,1536,624,472,372,17272,13547,8156,6132
2025-12,Area_15,T190,Direct,11718,7053,24483,1282,455,375,265,10097,8400,6993,3508
2025-12,Area_15,T190,Referral,37868,20810,60048,6684,866,889,212,32280,24651,16117,12746
2025-12,Area_15,T190,Display,31575,19712,121648,3335,466,1170,947,22539,19550,13857,7462
2025-01,Area_1,T014,Paid Search,35581,23385,120347,4572,1224,1125,458,31010,25077,15868,10854
2025-01,Area_1,T014,Organic Search,32562,24154,59927,1705,658,937,436,25551,21332,13427,9399
2025-01,Area_1,T014,Direct,38381,22483,115243,4365,1062,678,837,25002,19248,15466,9076
2025-01,Area_1,T014,Referral,13667,10283,41541,1764,402,510,388,8423,6958,4385,2854
2025-01,Area_1,T014,Display,19849,14458,46290,1934,532,646,104,14837,13019,8965,4572
2025-02,Area_1,T014,Paid Search,34546,22440,89064,2889,401,486,636,28826,23292,16101,9713
2025-02,Area_1,T014,Organic Search,26634,14531,54692,2107,321,676,196,23476,16543,12917,8062
2025-02,Area_1,T014,Direct,26300,18760,101116,5103,671,1036,558,22848,19159,13867,7119
2025-02,Area_1,T014,Referral,9859,4922,22544,763,280,201,60,7063,5783,4233,2174
2025-02,Area_1,T014,Display,12096,5992,53331,1770,528,408,237,8026,6121,4237,3212
2025-03,Area_1,T014,Paid Search,9241,4839,33080,1042,238,233,127,8124,6355,4697,3021
2025-03,Area_1,T014,Organic Search,28404,17539,80339,3702,463,882,339,20282,16812,13151,9705
2025-03,Area_1,T014,Direct,15283,10036,65711,1903,714,222,323,10847,7763,5960,3000
2025-03,Area_1,T014,Referral,8094,4908,32832,974,200,296,90,4937,3718,2619,1447
2025-03,Area_1,T014,Display,25287,12406,58444,4872,1169,344,577,18401,15851,12043,8673
2025-04,Area_1,T014,Paid Search,10896,5524,48214,625,519,381,83,7694,6565,4965,2560
2025-04,Area_1,T014,Organic Search,3401,2187,10643,574,88,49,92,2664,2326,1851,1234
2025-04,Area_1,T014,Direct,8179,4440,26012,834,117,190,203,6811,5299,4334,3309
2025-04,Area_1,T014,Referral,16902,7723,67159,1965,364,319,281,13198,10588,6599,5162
2025-04,Area_1,T014,Display,16735,12250,73046,3312,305,652,209,11080,8843,7455,5385
2025-05,Area_1,T014,Paid Search,9673,7355,15010,1548,265,279,149,8656,6481,4246,2279
2025-05,Area_1,T014,Organic Search,7019,4430,16756,608,106,252,141,6046,5256,3502,2352
2025-05,Area_1,T014,Direct,9289,6084,39981,1573,464,294,143,7730,5695,4529,2605
2025-05,Area_1,T014,Referral,7771,5646,21823,804,99,148,191,4771,4084,3458,2736
2025-05,Area_1,T014,Display,22254,12883,39472,1880,853,304,621,14584,10689,7595,4796
2025-06,Area_1,T014,Paid Search,25181,15742,67587,1522,653,990,229,21931,15943,13453,9934
2025-06,Area_1,T014,Organic Search,15003,10386,45464,2605,675,370,367,13326,10347,6287,4852
2025-06,Area_1,T014,Direct,16190,12549,57338,1841,689,454,471,13572,10441,7271,5715
2025-06,Area_1,T014,Referral,28770,13770,98362,2847,1270,669,827,21008,15549,12551,9913
2025-06,Area_1,T014,Display,24182,18648,87243,3238,453,490,431,20078,16552,11483,7485
2025-07,Area_1,T014,Paid Search,5502,3540,14832,834,77,122,37,4247,3041,2215,1149
2025-07,Area_1,T014,Organic Search,29640,21905,99506,2899,813,1008,318,25363,17886,14844,10701
2025-07,Area_1,T014,Direct,37094,29342,136022,2601,1185,1274,657,30064,26312,20503,14128
2025-07,Area_1,T014,Referral,18713,10124,55183,2084,560,551,257,15803,13145,10404,7856
2025-07,Area_1,T014,Display,20617,12122,81130,2286,954,241,250,15472,11520,8915,5330
2025-08,Area_1,T014,Paid Search,21348,13333,44958,3538,387,696,244,13313,10361,7427,4648
2025-08,Area_1,T014,Organic Search,16053,10984,44089,3019,574,456,342,9938,7002,4441,2687
2025-08,Area_1,T014,Direct,17615,10080,54832,3193,470,176,340,13389,10518,7899,4602
2025-08,Area_1,T014,Referral,9653,7231,26474,518,357,198,230,8361,5969,4737,3550
2025-08,Area_1,T014,Display,6759,3908,18120,889,256,112,197,6017,4555,3302,2381
2025-09,Area_1,T014,Paid Search,28840,14198,124813,2768,746,820,817,25767,22100,18170,10839
2025-09,Area_1,T014,Organic Search,39454,31177,110355,5472,1752,1003,1138,29379,25827,15554,10891
2025-09,Area_1,T014,Direct,18762,8927,75403,3267,537,739,431,13371,11616,8451,6664
2025-09,Area_1,T014,Referral,34882,23334,102490,4571,1660,518,1020,29357,22657,17311,12927
2025-09,Area_1,T014,Display,28684,13360,114695,3073,951,966,726,19320,15638,11355,8083
2025-10,Area_1,T014,Paid Search,13141,5971,22784,2330,452,350,381,11769,9527,6694,3540
2025-10,Area_1,T014,Organic Search,12204,6478,28721,1108,574,466,315,10037,7182,4443,3212
2025-10,Area_1,T014,Direct,10506,5742,19771,566,416,233,122,7156,5744,4352,2284
2025-10,Area_1,T014,Referral,2972,2086,8692,586,86,88,62,1943,1709,1379,695
2025-10,Area_1,T014,Display,31135,16982,48681,5199,1211,657,415,25548,20247,16175,9174
2025-11,Area_1,T014,Paid Search,2791,2087,4949,416,113,106,15,2012,1545,974,732
2025-11,Area_1,T014,Organic Search,37390,23127,130760,3441,536,1051,814,31552,27326,23176,14278
2025-11,Area_1,T014,Direct,15210,8324,30602,1146,726,608,201,9962,7377,5957,4078
2025-11,Area_1,T014,Referral,30987,16813,69600,3163,1150,542,571,18916,13380,10837,8286
2025-11,Area_1,T014,Display,10463,7598,43861,1344,438,265,97,8947,7250,5162,3907
2025-12,Area_1,T014,Paid Search,22880,17291,80281,4513,397,809,462,20152,15148,9780,6063
2025-12,Area_1,T014,Organic Search,7358,3641,27172,1276,342,188,104,4603,4012,3319,2230
2025-12,Area_1,T014,Direct,17506,9184,68272,2551,616,263,118,12181,10721,7842,5881
2025-12,Area_1,T014,Referral,25904,19865,87346,2440,778,393,475,22422,18462,15218,9124
2025-12,Area_1,T014,Display,32339,20856,57910,3595,412,891,507,24738,17774,14293,9948
2025-01,Area_11,T147,Paid Search,15326,8806,53242,1331,712,368,196,11716,9209,6734,4448
2025-01,Area_11,T147,Organic Search,21260,16919,58240,2294,347,343,333,17995,14555,12306,9045
2025-01,Area_11,T147,Direct,23671,18017,77363,3861,487,880,436,14962,12496,8895,5925
2025-01,Area_11,T147,Referral,32541,24908,127760,2854,870,1039,478,19812,14714,10433,5860
2025-01,Area_11,T147,Display,6160,3181,13344,1086,112,241,157,5078,4177,2940,2053
2025-02,Area_11,T147,Paid Search,5028,3337,20227,527,133,61,85,4457,3542,2302,1597
2025-02,Area_11,T147,Organic Search,14724,9376,47904,2322,418,233,372,9825,8542,5548,3791
2025-02,Area_11,T147,Direct,18281,9320,78157,1675,889,509,147,12851,10240,6336,5039
2025-02,Area_11,T147,Referral,24620,18601,84507,1960,380,821,603,16175,13129,8028,6231
2025-02,Area_11,T147,Display,30080,16653,79303,5527,488,990,562,21208,18628,15816,11367
2025-03,Area_11,T147,Paid Search,34996,19301,69539,2071,1576,429,1032,28125,24829,19935,11412
2025-03,Area_11,T147,Organic Search,13251,9741,25011,2175,134,294,133,10115,7811,6229,4491
2025-03,Area_11,T147,Direct,37758,23030,126526,2583,1445,596,648,24289,19376,15380,8607
2025-03,Area_11,T147,Referral,34361,19285,137044,3146,1535,1054,427,30407,22152,16156,10792
2025-03,Area_11,T147,Display,38545,19039,75596,3792,1541,1023,375,32487,23659,16637,12031
2025-04,Area_11,T147,Paid Search,3538,2364,7342,212,67,58,72,3076,2306,1562,955
2025-04,Area_11,T147,Organic Search,38901,27885,88354,7360,498,833,1000,28566,22433,15609,9774
2025-04,Area_11,T147,Direct,34390,22151,106488,5723,1480,669,899,21202,16479,13330,7794
2025-04,Area_11,T147,Referral,16387,7698,54629,1470,762,470,428,14477,11805,8652,4642
2025-04,Area_11,T147,Display,35121,23493,152061,2416,1044,1364,235,29497,25878,20074,10691
2025-05,Area_11,T147,Paid Search,23492,16422,100724,2116,1145,840,320,17089,12816,10767,7983
2025-05,Area_11,T147,Organic Search,18719,11209,42999,3456,689,273,104,15286,12899,8715,5026
2025-05,Area_11,T147,Direct,31401,18649,88048,2653,852,1238,575,27659,20757,14675,7580
2025-05,Area_11,T147,Referral,17738,12534,52918,1193,679,452,316,13127,11090,7586,4274
2025-05,Area_11,T147,Display,21078,12784,39580,2041,232,659,292,12969,10999,6694,5085
2025-06,Area_11,T147,Paid Search,36232,23233,145680,6442,1449,492,990,30762,25165,15688,10488
2025-06,Area_11,T147,Organic Search,4084,2786,16519,521,89,159,97,2749,2257,1619,941
2025-06,Area_11,T147,Direct,2495,1607,8228,153,111,65,71,1916,1405,1167,681
2025-06,Area_11,T147,Referral,36971,22363,147766,4530,530,1405,718,28054,21922,17189,10539
2025-06,Area_11,T147,Display,7118,4236,15508,577,78,126,68,5808,4355,2745,1650
2025-07,Area_11,T147,Paid Search,26041,20580,84137,4266,637,829,762,21810,18441,14690,11495
2025-07,Area_11,T147,Organic Search,29256,22153,73630,4241,1154,863,619,17998,16147,12074,8501
2025-07,Area_11,T147,Direct,5171,3420,17707,878,144,99,103,4074,3218,1976,1481
2025-07,Area_11,T147,Referral,25025,18029,50073,3599,656,906,137,18823,15469,10880,7396
2025-07,Area_11,T147,Display,24069,11512,96030,3822,586,621,618,19872,13993,9005,6406
2025-08,Area_11,T147,Paid Search,6129,4084,16918,1087,214,156,108,4534,4015,2698,1725
2025-08,Area_11,T147,Organic Search,5838,3889,16828,994,198,95,137,5165,3642,2903,1776
2025-08,Area_11,T147,Direct,6554,3661,26428,723,70,216,178,4329,3253,2215,1323
2025-08,Area_11,T147,Referral,22197,15443,49485,2019,879,784,136,14613,11330,8646,5427
2025-08,Area_11,T147,Display,19889,12597,48187,2544,656,609,157,16364,13784,9762,5164
2025-09,Area_11,T147,Paid Search,14574,10369,22041,2107,311,431,382,12347,10295,6665,4986
2025-09,Area_11,T147,Organic Search,5461,4249,17328,792,130,172,78,4662,3600,2297,1226
2025-09,Area_11,T147,Direct,36151,19712,90264,5431,675,979,594,31601,22378,18285,11845
2025-09,Area_11,T147,Referral,39559,24588,85137,3066,1547,1512,495,24300,17499,13931,9229
2025-09,Area_11,T147,Display,19304,12585,45599,2177,202,625,318,15219,12289,9411,7142
2025-10,Area_11,T147,Paid Search,9872,5769,41525,788,256,173,164,8722,6631,5605,3941
2025-10,Area_11,T147,Organic Search,20187,10047,35084,1888,574,666,402,16112,12348,8457,6508
2025-10,Area_11,T147,Direct,14786,7881,44353,1688,560,179,339,9325,7798,5878,3106
2025-10,Area_11,T147,Referral,4575,3485,16378,335,205,64,74,3972,2981,2394,1895
2025-10,Area_11,T147,Display,22832,13840,100566,3247,1090,497,501,14929,10576,8414,4356
2025-11,Area_11,T147,Paid Search,39752,30531,176032,7787,1317,964,606,25827,19309,12291,6679
2025-11,Area_11,T147,Organic Search,13653,9061,51458,1523,549,261,136,12030,9863,6000,4057
2025-11,Area_11,T147,Direct,2428,1529,9767,269,58,66,22,2148,1539,1030,530
2025-11,Area_11,T147,Referral,34374,22017,87015,2114,1081,612,473,24679,20093,15273,11005
2025-11,Area_11,T147,Display,15924,7887,55280,2009,728,418,413,13369,11671,8147,4879
2025-12,Area_11,T147,Paid Search,22138,11888,66175,3291,435,520,473,19265,15434,11881,7883
2025-12,Area_11,T147,Organic Search,31477,24538,137523,3952,330,747,174,24018,20872,13664,6925
2025-12,Area_11,T147,Direct,32962,19402,104126,4620,1394,1045,745,25137,21154,16877,10593
2025-12,Area_11,T147,Referral,26157,13040,86529,4922,560,346,156,20252,15886,9968,6894
2025-12,Area_11,T147,Display,26260,12711,93330,2558,267,840,396,19598,16277,10272,6759
2025-01,Area_3,T039,Paid Search,18045,13051,38868,1600,249,523,316,14734,10634,7168,4996
2025-01,Area_3,T039,Organic Search,6069,4129,26193,933,227,75,69,4886,3451,2439,1940
2025-01,Area_3,T039,Direct,33326,16280,95023,2988,477,821,376,27944,25003,18237,11103
2025-01,Area_3,T039,Referral,32324,21397,84366,6269,1334,790,540,23923,18587,12025,8446
2025-01,Area_3,T039,Display,27607,15900,101336,4232,574,833,416,22361,19789,12792,7061
2025-02,Area_3,T039,Paid Search,3649,1855,13363,388,108,127,66,3195,2849,2338,1460
2025-02,Area_3,T039,Organic Search,39336,29492,163043,7583,1261,1455,700,24940,18741,14950,11788
2025-02,Area_3,T039,Direct,11780,5647,20090,698,316,334,60,9657,7949,5146,3882
2025-02,Area_3,T039,Referral,6747,5330,11472,415,195,157,59,5243,4314,2823,1597
2025-02,Area_3,T039,Display,30754,16125,96558,4665,1498,517,717,19266,15139,10826,8260
2025-03,Area_3,T039,Paid Search,25356,13522,72976,2742,890,394,445,18776,16466,10474,5891
2025-03,Area_3,T039,Organic Search,10072,7137,28246,1039,326,121,176,6964,5718,4144,2887
2025-03,Area_3,T039,Direct,32276,22882,58373,5926,1046,1179,736,26036,18441,12167,9670
2025-03,Area_3,T039,Referral,16798,8402,69347,1973,495,298,474,11768,9673,7970,4552
2025-03,Area_3,T039,Display,30269,15182,122879,5548,743,622,784,19467,15459,9304,5284
2025-04,Area_3,T039,Paid Search,29924,23815,69569,4031,1289,1032,639,23112,20715,12940,10259
2025-04,Area_3,T039,Organic Search,18839,13518,35694,3532,303,550,352,14522,12599,8814,6943
2025-04,Area_3,T039,Direct,34160,26628,97472,4998,1235,584,669,30441,23229,17424,11956
2025-04,Area_3,T039,Referral,37174,22532,140973,2629,1280,1226,834,22562,19658,12805,7667
2025-04,Area_3,T039,Display,24132,17796,66750,3312,743,314,689,18963,15704,11792,6726
2025-05,Area_3,T039,Paid Search,26322,21051,96124,1478,512,365,200,21518,15449,12962,6572
2025-05,Area_3,T039,Organic Search,33254,22237,115294,5094,468,387,860,27756,24674,19669,14878
2025-05,Area_3,T039,Direct,28233,19621,87156,2199,323,965,338,19924,17527,13271,7669
2025-05,Area_3,T039,Referral,19120,9903,49122,3318,852,565,151,12620,10517,7622,5166
2025-05,Area_3,T039,Display,13867,6425,54861,2620,486,385,121,11087,9969,6337,4061
2025-06,Area_3,T039,Paid Search,24339,12965,36558,2859,579,946,240,17899,13210,10108,7747
2025-06,Area_3,T039,Organic Search,3060,2186,13167,355,117,105,56,2127,1658,1242,956
2025-06,Area_3,T039,Direct,20326,15470,37958,3460,701,475,583,15282,13552,10448,6626
2025-06,Area_3,T039,Referral,13882,8925,47952,714,593,239,294,10067,7392,5043,2575
2025-06,Area_3,T039,Display,18949,13387,48088,2766,231,286,119,17031,12199,10292,7313
2025-07,Area_3,T039,Paid Search,29707,14102,94748,5556,975,851,610,26302,22001,14220,11224
2025-07,Area_3,T039,Organic Search,32162,22927,121111,5260,480,525,551,26431,23230,19564,13110
2025-07,Area_3,T039,Direct,28475,16469,69164,5631,1421,1022,544,19798,16551,12912,10097
2025-07,Area_3,T039,Referral,24774,14809,65458,2423,500,955,596,20285,17752,12052,9558
2025-07,Area_3,T039,Display,23248,11564,42258,1404,1095,738,400,14460,11834,9727,7380
2025-08,Area_3,T039,Paid Search,12988,7856,47188,2589,608,517,218,10430,7653,5768,3061
2025-08,Area_3,T039,Organic Search,9545,4576,24757,1028,289,235,145,7409,6611,4814,2872
2025-08,Area_3,T039,Direct,9632,5578,30537,719,277,346,156,5795,4601,3586,2580
2025-08,Area_3,T039,Referral,14644,9164,37455,2151,239,340,341,12493,9637,6258,4064
2025-08,Area_3,T039,Display,30410,16043,112883,4613,685,749,459,26148,20909,13663,9033
2025-09,Area_3,T039,Paid Search,26796,18004,83724,3427,1088,756,375,22370,17607,13669,8849
2025-09,Area_3,T039,Organic Search,25377,11664,95338,2696,736,278,684,21751,18733,12391,8856
