INTERACTION_ID,CUSTOMER_ID,TIER,CONTACT_DATE,CALL_TYPE,CALL_DURATION,REACH_BACK
INT050382,3165595364,tier_1,2025-07-12,Outbound,40,true
INT050383,9216967885,tier_2,2025-05-30,Inbound,40,true
INT050384,2790492433,tier_1,2025-04-30,Follow-up,10,true
INT050385,6982335255,tier_1,2025-12-12,Outbound,50,true
INT050386,4127558805,unidentified,2025-01-27,Outbound,30,false
INT050387,6021300421,tier_2,2025-03-16,Follow-up,20,false
INT050388,3298152468,tier_3,2025-06-28,Inbound,10,false
INT050389,8303023666,tier_2,2025-06-03,Follow-up,50,false
INT050390,8578824554,tier_1,2025-09-13,Outbound,10,true
INT050391,3713849035,tier_3,2025-05-24,Follow-up,40,true
INT050392,8336023289,tier_3,2025-10-16,Outbound,30,true
INT050393,9391457656,tier_2,2025-11-05,Outbound,40,false
INT050394,1999238639,tier_2,2025-12-02,Outbound,30,true
INT050395,5634985000,unidentified,2025-08-02,Outbound,20,false
INT050396,8384666665,tier_1,2025-05-21,Follow-up,40,true
INT050397,4470942900,tier_3,2025-12-05,Follow-up,50,false
INT050398,7524708882,tier_2,2025-05-16,Inbound,40,true
INT050399,3061017878,tier_2,2025-10-16,Outbound,30,false
INT050400,7603149363,unidentified,2025-02-09,Inbound,50,false
INT050401,5100737665,tier_3,2025-12-05,Outbound,20,false
INT050402,3379051918,tier_2,2025-11-08,Outbound,40,false
INT050403,1738201351,tier_1,2025-01-06,Inbound,10,false
INT050404,4292211909,tier_3,2025-04-06,Follow-up,20,false
INT050405,4759643909,tier_2,2025-05-22,Outbound,20,true
INT050406,5893022816,tier_1,2025-02-28,Inbound,20,false
INT050407,4455145343,tier_2,2025-05-30,Outbound,30,false
INT050408,2329266451,tier_2,2025-04-09,Follow-up,30,false
INT050409,2723869723,tier_1,2025-10-06,Follow-up,50,false
INT050410,8470212922,tier_3,2025-12-11,Outbound,20,false
INT050411,1550932185,tier_2,2025-11-19,Inbound,30,false
INT050412,7975309936,tier_1,2025-12-11,Follow-up,10,true
INT050413,1763227632,tier_1,2025-10-23,Inbound,20,true
INT050414,2695410595,tier_1,2025-02-09,Follow-up,40,true
INT050415,6573834918,tier_3,2025-03-28,Inbound,30,true
INT050416,3505699072,unidentified,2025-02-16,Outbound,50,false
INT050417,9537811190,tier_1,2025-07-22,Follow-up,40,false
INT050418,2339414071,unidentified,2025-08-23,Inbound,40,false
INT050419,3485632842,unidentified,2025-03-20,Inbound,20,false
INT050420,2272037321,tier_1,2025-01-05,Outbound,40,true
INT050421,5489753539,unidentified,2025-05-20,Outbound,10,false
INT050422,8072118410,tier_2,2025-05-07,Outbound,20,false
INT050423,6788203035,tier_1,2025-09-02,Inbound,10,false
INT050424,9442391687,tier_1,2025-05-31,Follow-up,40,true
INT050425,7101387562,unidentified,2025-05-14,Follow-up,20,false
INT050426,2739317071,tier_3,2025-04-27,Follow-up,30,false
INT050427,3095304504,tier_1,2025-06-26,Inbound,20,false
INT050428,9911396421,tier_2,2025-04-05,Inbound,10,false
INT050429,3428124797,tier_1,2025-07-18,Inbound,30,false
INT050430,6164438944,unidentified,2025-10-19,Outbound,10,false
INT050431,6482076370,tier_1,2025-05-08,Follow-up,20,false
INT050432,1218799652,unidentified,2025-03-10,Follow-up,40,false
INT050433,5855301454,tier_2,2025-07-09,Follow-up,20,true
INT050434,1218799652,unidentified,2025-07-09,Inbound,50,false
INT050435,6155383780,tier_2,2025-01-08,Follow-up,50,false
INT050436,3373555100,unidentified,2025-05-24,Outbound,10,false
INT050437,9647989002,tier_1,2025-12-13,Outbound,20,false
INT050438,8551576089,tier_1,2025-10-17,Follow-up,20,true
INT050439,9259529722,tier_1,2025-11-01,Follow-up,30,false
INT050440,8246797548,tier_2,2025-07-23,Inbound,20,false
INT050441,7647920274,tier_1,2025-03-15,Inbound,50,false
INT050442,5100742569,unidentified,2025-11-15,Inbound,40,false
INT050443,2062650485,tier_2,2025-04-29,Inbound,10,false
INT050444,6573834918,tier_3,2025-03-28,Inbound,30,true
INT050445,5972754427,tier_2,2025-09-23,Outbound,50,false
INT050446,9619696893,tier_1,2025-10-30,Follow-up,20,false
INT050447,5196680075,tier_2,2025-06-15,Follow-up,20,false
INT050448,7377103887,tier_2,2025-07-13,Inbound,40,true
INT050449,9137701269,tier_2,2025-12-12,Outbound,20,false
INT050450,3642948733,tier_2,2025-07-22,Inbound,30,false
INT050451,9218194677,unidentified,2025-03-16,Follow-up,10,false
INT050452,1026420764,tier_1,2025-11-07,Outbound,10,false
INT050453,4166235030,tier_1,2025-12-11,Outbound,50,false
INT050454,7414969507,tier_1,2025-02-27,Follow-up,10,true
INT050455,1406165242,tier_2,2025-01-17,Outbound,50,true
INT050456,8852026399,unidentified,2025-01-15,Follow-up,30,true
INT050457,4467843569,tier_1,2025-05-12,Outbound,50,false
INT050458,3530579116,tier_1,2025-08-27,Follow-up,50,true
INT050459,8249832007,tier_1,2025-07-18,Outbound,10,true
INT050460,5981021733,tier_3,2025-11-29,Inbound,30,false
INT050461,4288501911,tier_1,2025-09-07,Outbound,10,false
INT050462,2251032986,tier_3,2025-05-09,Follow-up,30,false
INT050463,6145219888,tier_2,2025-10-03,Outbound,20,false
INT050464,4660847661,tier_3,2025-08-31,Outbound,40,false
INT050465,5064988618,unidentified,2025-04-30,Follow-up,50,false
INT050466,9006590683,tier_3,2025-12-07,Inbound,20,false
INT050467,7079775462,tier_3,2025-02-14,Inbound,30,false
INT050468,8088886675,tier_2,2025-04-04,Outbound,20,false
INT050469,8629270774,tier_2,2025-06-29,Follow-up,50,false
INT050470,9803689614,tier_2,2025-03-08,Inbound,30,false
INT050471,9266764117,unidentified,2025-12-21,Outbound,10,false
INT050472,4459112226,tier_1,2025-11-10,Outbound,50,false
INT050473,8143538780,tier_1,2025-05-31,Outbound,30,false
INT050474,1985853579,tier_1,2025-10-11,Follow-up,40,true
INT050475,1180388444,tier_2,2025-06-03,Inbound,40,false
INT050476,2742601496,tier_1,2025-04-29,Outbound,10,true
INT050477,1160293418,unidentified,2025-11-19,Follow-up,20,false
INT050478,1961244329,tier_2,2025-03-03,Outbound,40,true
INT050479,3405516794,unidentified,2025-06-05,Inbound,50,false
INT050480,4537933841,tier_2,2025-02-28,Inbound,30,false
INT050481,1274363112,tier_2,2025-09-10,Follow-up,40,false
INT050482,7116205167,unidentified,2025-09-20,Follow-up,30,false
INT050483,6864629003,tier_3,2025-09-22,Outbound,40,false
INT050484,4874040661,unidentified,2025-04-15,Inbound,30,false
INT050485,8367229851,tier_2,2025-11-14,Inbound,40,true
INT050486,4170694334,tier_1,2025-07-16,Inbound,50,false
INT050487,3868296735,tier_1,2025-10-03,Follow-up,10,false
INT050488,8707773725,tier_2,2025-04-11,Outbound,10,false
INT050489,6721065175,tier_1,2025-05-07,Follow-up,20,false
INT050490,5280444553,unidentified,2025-07-03,Follow-up,50,false
INT050491,7075283215,tier_2,2025-10-21,Inbound,20,false
INT050492,2503256868,tier_1,2025-11-05,Follow-up,10,true
INT050493,6569171406,tier_3,2025-05-20,Follow-up,20,false
INT050494,8815460397,tier_1,2025-08-08,Follow-up,20,false
INT050495,3359662452,tier_1,2025-01-03,Inbound,30,false
INT050496,5961179970,tier_1,2025-12-28,Inbound,20,false
INT050497,6435779141,unidentified,2025-06-10,Follow-up,40,true
INT050498,4253308735,tier_1,2025-07-24,Outbound,40,false
INT050499,3173473081,tier_2,2025-10-28,Follow-up,30,false
INT050500,2745218234,tier_1,2025-08-03,Inbound,20,false
INT050501,4195680269,tier_3,2025-07-20,Follow-up,40,true
INT050502,8165454718,tier_2,2025-03-14,Inbound,30,false
INT050503,2207142958,tier_1,2025-08-29,Outbound,40,false
INT050504,1584436975,tier_2,2025-07-27,Follow-up,40,false
INT050505,7170926881,tier_2,2025-10-04,Inbound,50,false
INT050506,6136082211,tier_1,2025-07-29,Outbound,50,true
INT050507,4495299010,tier_2,2025-06-23,Follow-up,20,false
INT050508,8691065957,tier_3,2025-02-27,Inbound,10,false
INT050509,2502250451,tier_2,2025-04-12,Outbound,40,false
INT050510,5863790384,unidentified,2025-02-10,Follow-up,20,false
INT050511,8160514092,unidentified,2025-12-13,Follow-up,50,false
INT050512,4797551510,tier_2,2025-02-10,Outbound,30,true
INT050513,7027877008,unidentified,2025-10-26,Follow-up,10,false
INT050514,5318876876,tier_2,2025-02-19,Outbound,30,false
INT050515,6309361960,tier_2,2025-12-17,Follow-up,50,true
INT050516,8803506414,unidentified,2025-04-30,Follow-up,10,false
INT050517,4692792363,tier_1,2025-06-08,Outbound,30,true
INT050518,8434568339,tier_3,2025-08-30,Follow-up,10,false
INT050519,5061716593,tier_2,2025-08-17,Inbound,20,false
INT050520,6843816675,tier_3,2025-03-23,Inbound,50,false
INT050521,3624950476,tier_3,2025-12-04,Follow-up,40,true
INT050522,7039254294,tier_1,2025-06-23,Inbound,10,false
INT050523,6957772436,unidentified,2025-12-19,Follow-up,10,false
INT050524,7854011505,tier_1,2025-10-02,Outbound,30,false
INT050525,6284662363,tier_1,2025-07-04,Follow-up,50,false
INT050526,1979082848,tier_1,2025-01-20,Follow-up,40,false
INT050527,7964639661,unidentified,2025-12-17,Follow-up,10,true
INT050528,5479290441,tier_1,2025-03-06,Inbound,30,false
INT050529,9994630044,tier_2,2025-11-29,Outbound,30,false
INT050530,7362452848,tier_1,2025-04-11,Inbound,10,true
INT050531,6848672524,tier_1,2025-04-08,Inbound,40,true
INT050532,3501216388,tier_1,2025-05-12,Follow-up,20,true
INT050533,2582953503,tier_3,2025-06-30,Follow-up,20,false
INT050534,1076179255,tier_1,2025-04-16,Follow-up,10,true
INT050535,5916804813,tier_1,2025-10-04,Follow-up,50,false
INT050536,8553903235,tier_3,2025-07-30,Follow-up,30,false
INT050537,7957357088,tier_2,2025-04-13,Follow-up,50,false
INT050538,7024588225,tier_2,2025-01-21,Outbound,10,false
INT050539,9478394659,tier_1,2025-11-20,Follow-up,30,true
INT050540,5618986165,unidentified,2025-06-04,Inbound,20,false
INT050541,7041408946,tier_1,2025-09-23,Outbound,40,true
INT050542,9788503828,unidentified,2025-01-23,Outbound,40,true
INT050543,9548595018,tier_3,2025-06-14,Inbound,10,false
INT050544,3294163995,tier_3,2025-12-31,Outbound,10,true
INT050545,5507922524,tier_1,2025-05-05,Follow-up,50,true
INT050546,2660425994,unidentified,2025-08-12,Outbound,30,false
INT050547,2682507839,tier_2,2025-05-03,Outbound,30,false
INT050548,9313756329,tier_3,2025-02-17,Inbound,50,false
INT050549,9262986674,tier_1,2025-12-02,Inbound,10,true
INT050550,3532450908,tier_1,2025-05-02,Outbound,20,true
INT050551,7592093188,tier_1,2025-06-26,Outbound,10,false
INT050552,1361037216,tier_1,2025-01-07,Inbound,10,false
INT050553,6774589236,tier_1,2025-01-02,Inbound,30,true
INT050554,9457472534,tier_1,2025-12-06,Follow-up,20,true
INT050555,4031614071,tier_1,2025-06-13,Inbound,20,false
INT050556,5428824197,tier_2,2025-05-09,Inbound,30,false
INT050557,4325890368,tier_1,2025-10-06,Outbound,10,false
INT050558,2068802000,tier_2,2025-09-24,Follow-up,50,false
INT050559,2642633379,tier_3,2025-07-24,Inbound,50,false
INT050560,7924264167,tier_3,2025-04-29,Inbound,30,false
INT050561,6725193450,tier_3,2025-03-11,Follow-up,20,false
INT050562,2126111727,tier_2,2025-05-08,Follow-up,20,false
INT050563,2385617045,tier_2,2025-08-27,Follow-up,20,false
INT050564,3373469840,tier_3,2025-06-11,Outbound,50,false
INT050565,4050013373,tier_2,2025-11-12,Follow-up,40,false
INT050566,1032186420,tier_1,2025-12-13,Outbound,50,true
INT050567,3523120882,tier_1,2025-09-24,Follow-up,30,false
INT050568,4322183874,tier_1,2025-05-08,Inbound,30,false
INT050569,4325064678,unidentified,2025-09-04,Outbound,10,false
INT050570,8021545826,tier_3,2025-08-04,Outbound,30,false
INT050571,7267407073,tier_1,2025-03-04,Outbound,50,true
INT050572,4546610052,tier_1,2025-06-06,Outbound,40,true
INT050573,3830044347,tier_2,2025-10-15,Follow-up,30,false
INT050574,1145827624,tier_3,2025-03-21,Inbound,50,false
INT050575,2312896703,unidentified,2025-04-15,Follow-up,10,false
INT050576,9293725614,unidentified,2025-05-12,Follow-up,30,false
INT050577,3926998899,tier_2,2025-06-30,Outbound,10,false
INT050578,5881032261,tier_3,2025-09-14,Inbound,40,false
INT050579,1443996647,tier_2,2025-07-13,Outbound,50,false
INT050580,2019293660,tier_3,2025-05-24,Inbound,20,false
INT050581,9223415207,tier_1,2025-07-26,Outbound,50,true
INT050582,2049237478,tier_2,2025-05-31,Inbound,50,false
INT050583,2407804912,tier_1,2025-08-14,Follow-up,40,false
INT050584,1586113751,tier_2,2025-06-21,Outbound,50,false
INT050585,3242438913,unidentified,2025-08-31,Follow-up,30,false
INT050586,6436117205,tier_2,2025-06-14,Outbound,50,true
INT050587,3339038525,tier_3,2025-11-19,Outbound,50,true
INT050588,2752932987,tier_1,2025-10-09,Inbound,20,false
INT050589,2012955431,unidentified,2025-03-10,Inbound,10,false
INT050590,9303238519,tier_3,2025-11-01,Inbound,10,false
INT050591,5928434226,tier_1,2025-03-22,Outbound,10,false
INT050592,6555577493,tier_2,2025-04-15,Outbound,40,false
INT050593,4398538262,tier_1,2025-11-13,Outbound,40,false
INT050594,6890552109,tier_1,2025-05-10,Outbound,50,false
INT050595,5178077803,tier_1,2025-07-12,Follow-up,30,true
INT050596,3523120882,tier_1,2025-07-11,Outbound,30,true
INT050597,2883284546,tier_3,2025-07-08,Inbound,10,true
INT050598,6933225118,tier_1,2025-06-13,Outbound,50,false
INT050599,4606046509,tier_1,2025-04-06,Outbound,40,true
INT050600,3440523160,tier_1,2025-07-03,Outbound,40,false
INT050601,1097337568,tier_1,2025-05-30,Outbound,10,true
INT050602,2179876289,tier_3,2025-05-07,Inbound,50,false
INT050603,4269950412,tier_2,2025-01-08,Inbound,40,false
INT050604,9562725689,tier_3,2025-04-14,Follow-up,30,false
INT050605,8906692617,tier_2,2025-11-23,Outbound,30,true
INT050606,1259894472,tier_2,2025-02-01,Outbound,30,false
INT050607,5486856427,tier_1,2025-11-17,Inbound,30,false
INT050608,3551685744,tier_2,2025-05-11,Follow-up,10,false
INT050609,5357205951,tier_2,2025-07-29,Outbound,10,false
INT050610,9223415207,tier_1,2025-07-26,Outbound,50,true
INT050611,3936718772,tier_2,2025-07-07,Inbound,40,false
INT050612,5214137233,tier_2,2025-10-26,Outbound,10,false
INT050613,4297666284,tier_2,2025-12-28,Follow-up,20,false
INT050614,2348174467,unidentified,2025-11-14,Inbound,30,false
INT050615,5858616084,unidentified,2025-01-17,Follow-up,30,false
INT050616,1795470185,unidentified,2025-04-30,Outbound,20,false
INT050617,6506147235,tier_1,2025-08-09,Outbound,10,false
INT050618,1542168071,tier_2,2025-10-01,Follow-up,50,false
INT050619,3902884511,tier_1,2025-10-20,Outbound,20,false
INT050620,9948777154,tier_1,2025-03-01,Follow-up,20,true
INT050621,7589339803,tier_1,2025-02-03,Outbound,20,true
INT050622,7240302589,tier_1,2025-02-22,Follow-up,50,false
INT050623,8300397956,tier_2,2025-08-10,Follow-up,40,false
INT050624,7448306475,tier_1,2025-04-23,Inbound,30,false
INT050625,8444136721,tier_1,2025-09-21,Follow-up,40,false
INT050626,8479295056,tier_2,2025-05-29,Inbound,10,false
INT050627,6931517180,tier_1,2025-03-14,Follow-up,10,true
INT050628,2671577239,tier_1,2025-04-07,Follow-up,50,false
INT050629,2659829023,tier_2,2025-06-21,Follow-up,10,true
INT050630,8197446938,unidentified,2025-11-29,Outbound,50,false
INT050631,6081446491,tier_2,2025-04-28,Follow-up,10,false
INT050632,6772224530,tier_1,2025-03-26,Follow-up,50,false
INT050633,7736037928,tier_2,2025-07-11,Follow-up,10,true
INT050634,5981847383,tier_1,2025-01-18,Outbound,40,false
INT050635,7272634072,tier_2,2025-02-08,Follow-up,30,false
INT050636,8676870558,tier_1,2025-06-23,Follow-up,20,false
INT050637,1732160444,unidentified,2025-04-07,Follow-up,40,true
INT050638,6703037080,tier_2,2025-09-01,Follow-up,40,false
INT050639,2114656672,tier_3,2025-09-25,Outbound,40,false
INT050640,5995649298,unidentified,2025-07-31,Inbound,30,true
INT050641,2385023596,tier_1,2025-08-22,Outbound,10,false
INT050642,9472928003,tier_1,2025-11-06,Follow-up,40,false
INT050643,2301115181,tier_2,2025-04-03,Inbound,20,false
INT050644,3140264341,tier_1,2025-12-22,Follow-up,50,false
INT050645,6417245093,tier_1,2025-12-27,Outbound,20,false
INT050646,3721530718,tier_3,2025-07-27,Follow-up,30,false
INT050647,6394062754,tier_1,2025-11-28,Inbound,10,true
INT050648,9427076068,tier_1,2025-07-19,Follow-up,10,false
INT050649,6021300421,tier_2,2025-06-11,Inbound,30,false
INT050650,3326271376,tier_2,2025-04-13,Inbound,10,true
INT050651,7204715657,tier_3,2025-12-10,Follow-up,30,false
INT050652,6152565107,tier_1,2025-05-13,Follow-up,40,false
INT050653,3855150077,tier_1,2025-07-21,Follow-up,10,true
INT050654,9328968707,tier_2,2025-09-26,Inbound,50,false
INT050655,1958387400,tier_2,2025-10-06,Outbound,20,false
INT050656,8522725060,tier_2,2025-11-06,Inbound,20,true
INT050657,5826376971,tier_1,2025-09-13,Inbound,50,false
INT050658,6863537363,unidentified,2025-05-20,Outbound,40,false
INT050659,8812947148,tier_1,2025-08-21,Inbound,20,false
INT050660,9971829189,tier_1,2025-02-19,Inbound,50,false
INT050661,3594597240,tier_1,2025-04-07,Inbound,10,false
INT050662,5752874276,tier_1,2025-07-23,Outbound,40,false
INT050663,4939279983,tier_2,2025-07-15,Inbound,40,false
INT050664,5702232462,tier_2,2025-03-06,Inbound,20,false
INT050665,6963061274,tier_2,2025-11-12,Inbound,50,true
INT050666,2116657693,tier_1,2025-04-11,Follow-up,10,true
INT050667,1988576435,tier_3,2025-06-05,Outbound,10,false
INT050668,4431837576,tier_2,2025-03-06,Inbound,20,false
INT050669,8289366396,tier_3,2025-03-02,Outbound,10,false
INT050670,3140264341,tier_1,2025-02-25,Follow-up,20,false
INT050671,7281402214,tier_2,2025-06-16,Follow-up,20,true
INT050672,5648515564,tier_2,2025-01-10,Outbound,40,false
INT050673,1722110917,tier_2,2025-05-21,Inbound,40,true
INT050674,8557282136,unidentified,2025-07-08,Inbound,10,false
INT050675,6112793385,tier_1,2025-10-09,Inbound,30,false
INT050676,2439311412,tier_1,2025-11-17,Outbound,10,false
INT050677,2239040532,tier_1,2025-03-28,Follow-up,20,true
INT050678,9894173658,tier_3,2025-11-14,Outbound,10,false
INT050679,2560726562,tier_2,2025-09-28,Follow-up,30,true
INT050680,6645359407,tier_1,2025-07-31,Follow-up,20,false
INT050681,6858533008,tier_1,2025-02-03,Inbound,20,true
INT050682,6837460001,tier_2,2025-04-16,Outbound,20,false
INT050683,5205146605,tier_1,2025-02-13,Outbound,30,true
INT050684,3683914315,tier_1,2025-08-25,Inbound,20,false
INT050685,4289352067,tier_1,2025-03-03,Inbound,10,true
INT050686,2684718999,tier_3,2025-07-14,Inbound,30,false
INT050687,2735279732,tier_2,2025-03-10,Follow-up,40,false
INT050688,4651229375,tier_1,2025-06-22,Follow-up,10,false
INT050689,3653079073,tier_1,2025-05-14,Follow-up,30,true
INT050690,1999238639,tier_2,2025-06-28,Inbound,20,false
INT050691,2298373259,tier_3,2025-08-05,Inbound,40,false
INT050692,4479103859,tier_3,2025-02-17,Outbound,10,false
INT050693,7380737124,tier_2,2025-04-15,Follow-up,20,false
INT050694,8875939312,unidentified,2025-07-15,Follow-up,40,false
INT050695,3685971365,tier_2,2025-04-02,Inbound,10,true
INT050696,9437789547,tier_3,2025-06-09,Follow-up,50,true
INT050697,9796530241,tier_1,2025-12-05,Follow-up,30,true
INT050698,8386052788,tier_3,2025-03-03,Inbound,40,false
INT050699,4614124450,tier_1,2025-04-15,Follow-up,30,true
INT050700,2626756323,tier_2,2025-08-05,Inbound,10,false
INT050701,6274577050,tier_2,2025-03-02,Follow-up,20,true
INT050702,8049561777,tier_1,2025-08-15,Inbound,20,false
INT050703,3414108414,tier_1,2025-07-20,Outbound,40,true
INT050704,1371425315,unidentified,2025-11-06,Outbound,50,false
INT050705,4424161493,tier_1,2025-05-17,Inbound,20,true
INT050706,7414969507,tier_1,2025-11-13,Inbound,20,true
INT050707,5229545732,tier_1,2025-03-14,Follow-up,30,true
INT050708,9783709178,tier_1,2025-05-27,Follow-up,50,false
INT050709,6241186215,tier_1,2025-11-29,Inbound,20,false
INT050710,6332434737,tier_1,2025-01-17,Follow-up,10,false
INT050711,1409034314,tier_2,2025-07-02,Outbound,10,false
INT050712,3544637993,tier_1,2025-06-29,Follow-up,40,false
INT050713,9191569487,tier_3,2025-01-19,Outbound,50,false
INT050714,8216371829,tier_1,2025-07-23,Follow-up,50,false
INT050715,7479635056,tier_1,2025-02-16,Inbound,10,false
INT050716,6742528226,tier_1,2025-08-06,Follow-up,10,false
INT050717,9364629410,tier_1,2025-12-24,Follow-up,40,true
INT050718,5151697041,tier_1,2025-10-30,Follow-up,20,true
INT050719,9083034475,tier_2,2025-06-24,Inbound,40,false
