MONTH,AREA,TERRITORY,CHANNEL,SEARCH_ENGINE,CAMPAIGN_ID,CAMPAIGN_NAME,IMPRESSIONS,CLICKS,COST,CTR,AVG_CPC
2025-12,Area_1,T014,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,29304,665,45738.90,0.0227,68.78
2025-12,Area_1,T014,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,60314,792,62133.18,0.0131,78.45
2025-12,Area_1,T014,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,217152,8133,532797.95,0.0375,65.51
2025-12,Area_1,T014,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,47734,1656,135416.29,0.0347,81.77
2025-01,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,142775,6433,255741.91,0.0451,39.75
2025-01,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,224159,7355,229807.47,0.0328,31.25
2025-01,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,233710,2603,195194.69,0.0111,74.99
2025-01,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,77804,1666,139779.50,0.0214,83.90
2025-02,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,280888,10629,1016197.36,0.0378,95.61
2025-02,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,150328,7851,525402.83,0.0522,66.92
2025-02,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,33261,1632,142215.61,0.0491,87.14
2025-02,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,45557,1074,113936.79,0.0236,106.09
2025-03,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,152323,2749,201524.42,0.0180,73.31
2025-03,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,267723,15788,604267.94,0.0590,38.27
2025-03,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,57638,1098,122149.75,0.0190,111.25
2025-03,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,84347,1690,84958.68,0.0200,50.27
2025-04,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,298147,12932,1519261.40,0.0434,117.48
2025-04,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,244381,11259,324265.11,0.0461,28.80
2025-04,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,40655,2113,238447.01,0.0520,112.85
2025-04,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,268568,7898,694592.88,0.0294,87.95
2025-05,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,38556,465,16517.80,0.0121,35.52
2025-05,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,237691,5990,271873.42,0.0252,45.39
2025-05,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,295915,15339,405412.12,0.0518,26.43
2025-05,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,176406,5378,356750.22,0.0305,66.34
2025-06,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,152976,5836,409945.03,0.0381,70.24
2025-06,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,121495,5732,437584.05,0.0472,76.34
2025-06,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,286501,10061,538005.40,0.0351,53.47
2025-06,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,277548,5088,515470.50,0.0183,101.31
2025-07,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,24428,986,67846.18,0.0404,68.81
2025-07,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,266941,5198,129130.39,0.0195,24.84
2025-07,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,181636,2597,101711.30,0.0143,39.16
2025-07,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,138410,7971,233048.80,0.0576,29.24
2025-08,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,189298,11037,775593.51,0.0583,70.27
2025-08,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,26680,1044,63676.65,0.0391,60.99
2025-08,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,136416,3668,89353.72,0.0269,24.36
2025-08,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,64233,2298,200139.90,0.0358,87.09
2025-09,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,166724,6263,211854.11,0.0376,33.83
2025-09,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,264433,14375,1047192.88,0.0544,72.85
2025-09,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,69620,3958,117672.07,0.0569,29.73
2025-09,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,201057,4040,346515.11,0.0201,85.77
2025-10,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,105623,5971,428546.48,0.0565,71.77
2025-10,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,259738,8379,930531.73,0.0323,111.06
2025-10,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,297987,14626,714131.04,0.0491,48.83
2025-10,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,212154,10442,330164.74,0.0492,31.62
2025-11,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,68114,3390,256649.05,0.0498,75.71
2025-11,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,162332,5282,471884.50,0.0325,89.34
2025-11,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,103446,3730,329115.30,0.0361,88.23
2025-11,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,241113,3280,116802.44,0.0136,35.61
2025-12,Area_11,T147,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,129958,3904,209597.38,0.0300,53.69
2025-12,Area_11,T147,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,127643,1279,122233.53,0.0100,95.57
2025-12,Area_11,T147,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,253032,8501,406124.35,0.0336,47.77
2025-12,Area_11,T147,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,227105,11217,804642.76,0.0494,71.73
2025-01,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,38983,528,33240.00,0.0135,62.95
2025-01,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,234185,5495,418910.16,0.0235,76.23
2025-01,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,291708,4436,274819.60,0.0152,61.95
2025-01,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,83565,2991,131037.39,0.0358,43.81
2025-02,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,136773,7892,317823.94,0.0577,40.27
2025-02,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,289919,10615,449591.70,0.0366,42.35
2025-02,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,126252,3586,197773.86,0.0284,55.15
2025-02,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,73475,4226,177182.25,0.0575,41.93
2025-03,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,246886,5017,566945.41,0.0203,113.00
2025-03,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,185065,7253,776625.10,0.0392,107.08
2025-03,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,139714,5727,422261.27,0.0410,73.73
2025-03,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,62673,3415,189743.15,0.0545,55.56
2025-04,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,252514,14166,1321002.12,0.0561,93.25
2025-04,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,90732,3168,349591.37,0.0349,110.35
2025-04,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,28072,716,16245.78,0.0255,22.69
2025-04,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,41942,2308,185052.48,0.0550,80.18
2025-05,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,112379,4981,464274.65,0.0443,93.21
2025-05,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,271985,9401,291231.13,0.0346,30.98
2025-05,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,250009,9451,785892.96,0.0378,83.15
2025-05,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,134863,5580,141007.77,0.0414,25.27
2025-06,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,68486,1073,44507.14,0.0157,41.48
2025-06,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,245011,6811,733196.85,0.0278,107.65
2025-06,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,125652,4820,182758.43,0.0384,37.92
2025-06,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,236606,8546,926526.70,0.0361,108.42
2025-07,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,79961,2435,117719.07,0.0305,48.34
2025-07,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,108478,6217,473056.21,0.0573,76.09
2025-07,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,272415,4261,146373.73,0.0156,34.35
2025-07,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,203118,5909,540032.22,0.0291,91.39
2025-08,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,274115,10973,1163000.56,0.0400,105.99
2025-08,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,109354,3989,417452.95,0.0365,104.65
2025-08,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,132042,7592,268524.22,0.0575,35.37
2025-08,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,248088,9110,663716.76,0.0367,72.86
2025-09,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,246909,2678,170786.61,0.0108,63.77
2025-09,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,288636,6026,557930.10,0.0209,92.59
2025-09,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,242777,13697,1188136.92,0.0564,86.74
2025-09,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,163606,3818,104554.56,0.0233,27.38
2025-10,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,226248,12600,1419226.09,0.0557,112.64
2025-10,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,219451,4221,151017.25,0.0192,35.78
2025-10,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,169905,1913,101902.70,0.0113,53.27
2025-10,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,151098,8519,660287.77,0.0564,77.51
2025-11,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,195330,6530,603178.99,0.0334,92.37
2025-11,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,120319,5926,404539.82,0.0493,68.27
2025-11,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,111838,5460,638248.33,0.0488,116.90
2025-11,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,34248,953,73506.82,0.0278,77.13
2025-12,Area_3,T039,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,106175,6244,266773.71,0.0588,42.72
2025-12,Area_3,T039,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,240070,10523,646831.85,0.0438,61.47
2025-12,Area_3,T039,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,245151,5262,214746.63,0.0215,40.81
2025-12,Area_3,T039,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,293370,15285,1451316.13,0.0521,94.95
2025-01,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,132493,5163,216534.52,0.0390,41.94
2025-01,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,203168,3674,201876.49,0.0181,54.95
2025-01,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,37445,1003,87749.42,0.0268,87.49
2025-01,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,225796,10450,814072.62,0.0463,77.90
2025-02,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,183062,4139,344922.68,0.0226,83.33
2025-02,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,287868,16319,1063801.43,0.0567,65.19
2025-02,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,230633,5955,566847.77,0.0258,95.19
2025-02,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,134166,3404,343799.87,0.0254,101.00
2025-03,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,108591,3239,125865.27,0.0298,38.86
2025-03,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,39347,1904,132791.22,0.0484,69.74
2025-03,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,251964,8224,799353.13,0.0326,97.20
2025-03,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,180674,10331,723939.25,0.0572,70.07
2025-04,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,42469,1020,95355.23,0.0240,93.49
2025-04,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,257511,7600,689273.62,0.0295,90.69
2025-04,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,230409,3432,410927.55,0.0149,119.73
2025-04,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,284297,6288,362666.28,0.0221,57.68
2025-05,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,120887,2602,111251.80,0.0215,42.76
2025-05,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,238971,13891,727350.77,0.0581,52.36
2025-05,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,36036,1483,54077.88,0.0412,36.47
2025-05,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,238163,13661,1294572.25,0.0574,94.76
2025-06,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,146251,5839,424852.84,0.0399,72.76
2025-06,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,140931,2513,139086.31,0.0178,55.35
2025-06,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,298037,14831,416393.81,0.0498,28.08
2025-06,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,232055,10339,1139892.03,0.0446,110.25
2025-07,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,217564,6091,516721.65,0.0280,84.83
2025-07,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,135924,7403,622335.54,0.0545,84.07
2025-07,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,202389,9515,435113.88,0.0470,45.73
2025-07,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,255381,9609,508421.11,0.0376,52.91
2025-08,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,103060,2486,72813.64,0.0241,29.29
2025-08,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,33163,796,48400.22,0.0240,60.80
2025-08,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,72175,754,88852.82,0.0104,117.84
2025-08,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,85526,3446,139828.52,0.0403,40.58
2025-09,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,146956,6991,615176.89,0.0476,88.00
2025-09,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,75387,3258,247970.42,0.0432,76.11
2025-09,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,255232,13391,293989.47,0.0525,21.95
2025-09,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,148268,6979,250590.65,0.0471,35.91
2025-10,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,68028,1301,107245.38,0.0191,82.43
2025-10,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,240535,4306,476168.75,0.0179,110.58
2025-10,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,90223,2012,112863.87,0.0223,56.10
2025-10,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,290200,5602,183153.21,0.0193,32.69
2025-11,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,246140,3735,266452.69,0.0152,71.34
2025-11,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,30906,531,18232.80,0.0172,34.34
2025-11,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,182347,2412,70205.44,0.0132,29.11
2025-11,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,100227,1238,34740.87,0.0124,28.06
2025-12,Area_15,T199,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,254558,14563,413089.23,0.0572,28.37
2025-12,Area_15,T199,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,35040,2029,223149.97,0.0579,109.98
2025-12,Area_15,T199,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,58394,2862,261344.67,0.0490,91.32
2025-12,Area_15,T199,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,59652,2594,119222.33,0.0435,45.96
2025-01,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,225474,11369,659507.67,0.0504,58.01
2025-01,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,166087,3815,186655.39,0.0230,48.93
2025-01,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,76221,3568,129812.40,0.0468,36.38
2025-01,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,27997,707,62140.26,0.0253,87.89
2025-02,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,50508,1809,50996.68,0.0358,28.19
2025-02,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,30071,1277,122315.22,0.0425,95.78
2025-02,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,143515,3017,201009.71,0.0210,66.63
2025-02,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,65924,1928,193290.15,0.0292,100.25
2025-03,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,87799,4104,486401.85,0.0467,118.52
2025-03,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,294715,14740,858078.48,0.0500,58.21
2025-03,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,263330,13698,724985.66,0.0520,52.93
2025-03,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,105587,4173,106689.59,0.0395,25.57
2025-04,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,234033,6901,785345.34,0.0295,113.80
2025-04,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,46467,2077,80182.59,0.0447,38.61
2025-04,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,117021,1431,84502.69,0.0122,59.05
2025-04,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,137891,4236,256383.05,0.0307,60.52
2025-05,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,142771,5442,650970.98,0.0381,119.62
2025-05,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,21593,977,93596.11,0.0452,95.80
2025-05,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,130903,7605,429936.21,0.0581,56.53
2025-05,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,149459,4050,340073.69,0.0271,83.97
2025-06,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,222477,12174,868503.85,0.0547,71.34
2025-06,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,222576,4124,401161.60,0.0185,97.27
2025-06,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,203102,11323,709617.96,0.0558,62.67
2025-06,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,104124,1906,64554.49,0.0183,33.87
2025-07,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,278689,14174,832830.22,0.0509,58.76
2025-07,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,70450,2576,244373.84,0.0366,94.87
2025-07,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,40339,2274,174291.13,0.0564,76.65
2025-07,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,199359,11858,1030663.08,0.0595,86.92
2025-08,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,50837,2882,97255.81,0.0567,33.75
2025-08,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,59760,2724,127569.19,0.0456,46.83
2025-08,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,79351,894,60477.55,0.0113,67.65
2025-08,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,290964,13920,667621.15,0.0478,47.96
2025-09,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,28058,1565,94846.03,0.0558,60.60
2025-09,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,92195,3683,247322.84,0.0399,67.15
2025-09,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,220032,11915,1343990.44,0.0542,112.80
2025-09,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,135859,2941,299411.90,0.0216,101.81
2025-10,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,120614,1239,147834.53,0.0103,119.32
2025-10,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,110987,4897,296427.51,0.0441,60.53
2025-10,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,137290,2558,98486.30,0.0186,38.50
2025-10,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,20503,1157,105643.00,0.0564,91.31
2025-11,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,211567,9955,376672.31,0.0471,37.84
2025-11,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,142111,5885,182985.60,0.0414,31.09
2025-11,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,98281,1448,110477.95,0.0147,76.30
2025-11,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,147744,5652,288475.74,0.0383,51.04
2025-12,Area_6,T077,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,224234,11857,614807.48,0.0529,51.85
2025-12,Area_6,T077,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,179855,9793,391066.28,0.0544,39.93
2025-12,Area_6,T077,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,219227,5602,112852.47,0.0256,20.15
2025-12,Area_6,T077,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,141501,4527,396356.40,0.0320,87.55
2025-01,Area_4,T045,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,216513,9665,400108.13,0.0446,41.40
2025-01,Area_4,T045,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,234682,4976,438621.95,0.0212,88.15
2025-01,Area_4,T045,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,296406,13228,862813.18,0.0446,65.23
2025-01,Area_4,T045,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,279047,11615,620714.81,0.0416,53.44
2025-02,Area_4,T045,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,148716,1576,50814.32,0.0106,32.24
2025-02,Area_4,T045,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,182704,4344,434547.87,0.0238,100.03
2025-02,Area_4,T045,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,228693,2968,143609.13,0.0130,48.39
2025-02,Area_4,T045,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,242483,9429,479988.11,0.0389,50.91
2025-03,Area_4,T045,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,250974,11889,692886.58,0.0474,58.28
2025-03,Area_4,T045,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,141704,7162,454262.86,0.0505,63.43
2025-03,Area_4,T045,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,199159,8041,725217.26,0.0404,90.19
2025-03,Area_4,T045,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,146566,6185,693686.47,0.0422,112.16
2025-04,Area_4,T045,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,155769,6150,362921.63,0.0395,59.01
2025-04,Area_4,T045,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,235165,6855,333165.14,0.0291,48.60
2025-04,Area_4,T045,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,57289,690,60767.37,0.0120,88.07
2025-04,Area_4,T045,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,159583,3339,365003.39,0.0209,109.32
2025-05,Area_4,T045,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,150872,3516,209477.93,0.0233,59.58
2025-05,Area_4,T045,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,244962,9870,575523.81,0.0403,58.31
2025-05,Area_4,T045,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,47091,1842,162656.47,0.0391,88.30
